Product_ID
3304875
59478514
270862388
275792214
3608625
275025208
275599939
190843478
262590428
270546273
275114223
13419678
68350213
68942273
188574880
271379451
49002009
262977989
275264393
170708233
251772561
694094
271061349
210145963
403896
3304875
74021317
274363543
187827003
274638593
52789367
249875170
274031576
95289208
3954355
263070154
273844986
157432544
247858753
202879294
272000024
274728129
13419678
263513296
52788072
57815506
57325187
186265449
54266567
100958457
271380890
117238177
273819808
15267827
50322710
59478514
270862388
190843478
275792214
56365400
275702538
73787185
26114399
272449818
75307228
3608625
275114223
173357306
68350213
68942273
190335975
273114488
42230121
275406600
3639597
188574880
251772561
694094
271061349
210145963
274932171
190238356
274546151
249875150
275408103
274649745
32490132
261982682
12138656
273346856
274932357
145288029
275717681
184419723
185243205
4780917
76013378
139303869
195545304
275975628
79672197
273844978
194960730
274931586
77982982
10005245
275425047
199216988
11119019
260811338
214186189
170772575
262523000
260811707
10095276
40933969
189643105
85923342
195291930
55319105
2619499
260811371
257847669
140416370
212597849
225912339
243097256
244300829
260811306
114937969
147920903
66067655
260813888
270114030
151597233
185909452
66619715
124767704
8886007
14453314
107802183
275907750
192475873
198925135
185226877
185243203
274498228
273355903
95218451
214490418
143217512
55119955
247446852
104769768
58695343
271916321
115869784
111070969
274926158
176909221
274952915
40933971
76776245
274958416
250335067
73207098
275243138
12107394
185232569
106225670
109017985
138107485
19792256
201845361
275909699
275928713
274932429
49317816
168793902
59262880
68585576
186876107
153045603
170708219
263512943
249876840
69764541
10581200
82912488
158019962
274926099
275105974
276019606
113530805
3014291
555504
52329763
275421986
275624199
10227722
188940817
103379147
275736784
155550591
54614797
49910019
206678865
7833728
117254517
274845354
271118010
10383904
195801321
106225662
273457566
185232565
35191892
273717706
275041762
105663942
111285062
253360429
260811337
274931616
56609155
155463014
205581885
275793521
275571109
16284286
252385478
275571485
260811369
260811354
274404957
94878710
185067342
185189924
185191998
274466425
271337381
257847712
273119666
267208813
57762732
48629535
275550642
209349142
109505434
48629547
17336364
540040
161310103
274175475
76776251
74460137
275580767
262301191
151612100
260811328
72459686
272392514
152875147
275138977
161008715
214186191
186286187
274612423
275044457
275332765
179063564
52584834
275625701
69644748
52749673
104611536
274171942
90056907
275576878
76013370
95218447
136340700
207946236
165030729
273612269
275955976
275955974
271419323
190843397
199030585
95311757
77109209
275269362
54748899
147999778
1667307
66090079
214186194
168662558
158019964
274557494
170772542
219148748
110448022
540039
275698438
1926761
275276809
271337379
273822794
271317275
274928291
275571603
274932210
168283405
274936522
275188029
270660514
146988856
275455749
252471895
274728364
274634496
275820925
139567621
225269684
169603492
275362670
184466860
261151722
177746981
275882937
544731
84970841
151597558
274845345
750578
185410021
12533371
73207240
35283863
258848482
1647103
176909246
157255752
275419067
275571590
273119477
274927641
273708841
275705688
146225297
275580341
275907782
91947689
220665663
202797446
275335272
71345381
272582668
270835318
263512836
7982628
154245455
270847918
69219919
150700169
161008717
272349560
104074997
273165484
3644653
249178401
112110014
55605170
50475521
206837303
270529639
51574033
121410060
275611108
275732951
4255933
275789810
272123977
275354843
381234
212213039
275726401
208560326
151597234
107331062
151597210
10397241
85396163
99511241
273280353
271782878
161383826
4080373
58971672
94173458
274940594
274952847
190843369
92859698
274595978
13446508
52805060
78015053
194960744
253365659
347334
274824605
274120615
273250376
275140709
192125792
275332762
275157720
275243125
1565657
189336449
275224245
44433397
120219394
69624539
5852521
144203242
274932085
260811303
87959748
106365090
174842858
270745659
91553053
137161811
275624230
274566783
195357772
81323246
243223577
275576876
86517373
260819797
275128812
109765020
271073921
273135675
100931414
51491977
202242054
263210029
273910316
41299108
272301561
53532186
272155345
116406678
274959855
242424688
273707120
77774625
198415069
31509726
74341297
157240665
212356656
274955770
275403381
35740871
170706996
108684605
194819071
70224520
275842425
275739246
187843291
121635152
49747007
253656615
10920495
77105703
73553846
201290915
147058065
273219497
165150439
13407561
78598381
40774181
202895291
275190399
8835165
104314401
11368983
270854210
209891492
168662171
145092091
273029241
80417220
274175364
206840682
248755023
275625159
94173462
274936903
80657321
272226133
66712456
212992705
274999685
57870426
274761878
272421621
275886508
260811321
148760924
274937579
275251664
275955970
275286311
3608623
178294073
273464136
189945465
12377498
248930292
275251807
99513994
10640993
274954061
52749308
272967439
198787062
274932554
168774249
274376748
272367381
271537839
274940913
140416373
273691873
274315608
50773990
199582064
604295
185226873
274931851
169604065
275286249
135552451
271516469
274941606
270768957
129381098
275251480
272857824
184101370
73810559
205973484
260811341
